file_name,site_id,serial,date_yyyymmdd,time_hhmmss,date_utc,date_local,date_str,duration_s,samp_rate_hz,ADI,AEI,ACI,BI,NDSI,H_spectral,H_temporal,H_total,ZCR,SSI,SSI_thr,flag_rain,rain_hf_ratio,rain_score_v2,rain_entropy,rain_sfm,error
S4A25468_20240509_145400.wav,Site_1,S4A25468,20240509.0,145400.0,2024-05-09T14:54:00Z,2024-05-09T10:54:00,05/09/2024 10:54,60.0,24000.0,2.8802584622234724,0.6380166,1191.212158203125,3271.269775390625,0.53930604,0.9508968863297452,0.992637850326613,0.9717673683281792,385.5833333333333,0.0619261840335203,12.0,True,0.05680602,3.0,0.998801810302837,0.96387625,
S4A25468_20240509_150600.wav,Site_1,S4A25468,20240509.0,150600.0,2024-05-09T15:06:00Z,2024-05-09T11:06:00,05/09/2024 11:06,60.0,24000.0,2.8238467835169283,0.6168673,1184.0245361328125,3651.77734375,0.47741884,0.9460410099955576,0.9979636981200304,0.972002354057794,707.95,0.0585097653044477,12.0,True,0.061075423,3.0,0.9985512086294038,0.9604914,
S4A25468_20240509_151200.wav,Site_1,S4A25468,20240509.0,151200.0,2024-05-09T15:12:00Z,2024-05-09T11:12:00,05/09/2024 11:12,60.0,24000.0,2.9183573630924218,0.65925467,1180.3548583984375,3345.068603515625,0.5202527,0.9535795447424626,0.9974458776340988,0.9755127111882806,421.26666666666665,0.0535334789396827,12.0,True,0.06452734,3.0,0.9987922372066506,0.96636784,
S4A25468_20240509_151800.wav,Site_1,S4A25468,20240509.0,151800.0,2024-05-09T15:18:00Z,2024-05-09T11:18:00,05/09/2024 11:18,60.0,24000.0,3.036859284859037,0.7179386,1195.1025390625,3401.86181640625,0.5792377,0.9677334556600492,0.9941754271982016,0.9809544414291256,282.3666666666667,0.0459536724923234,12.0,True,0.13771103,3.0,0.9986292923926556,0.9609105,
S4A25468_20240509_152400.wav,Site_1,S4A25468,20240509.0,152400.0,2024-05-09T15:24:00Z,2024-05-09T11:24:00,05/09/2024 11:24,60.0,24000.0,3.0045518495317163,0.7025131,1180.6944580078125,3812.27197265625,0.56332755,0.9678143660763908,0.9959947741056496,0.9819045700910204,432.1333333333333,0.0490432484524065,12.0,True,0.16277742,3.0,0.9987470569057572,0.965445,
S4A25468_20240509_153600.wav,Site_1,S4A25468,20240509.0,153600.0,2024-05-09T15:36:00Z,2024-05-09T11:36:00,05/09/2024 11:36,60.0,24000.0,2.9046349798509503,0.6488347,1186.3748779296875,3266.13720703125,0.55599546,0.9527501580121336,0.99549158509423,0.9741208715531818,449.9666666666666,0.0477246553071269,12.0,True,0.05326344,3.0,0.99885462088565,0.96897,
S4A25468_20240509_154200.wav,Site_1,S4A25468,20240509.0,154200.0,2024-05-09T15:42:00Z,2024-05-09T11:42:00,05/09/2024 11:42,60.0,24000.0,2.917655913225613,0.65807784,1182.0771484375,3156.768798828125,0.5379066,0.957907498705485,0.9966700775298888,0.9772887881176868,482.2166666666666,0.0542096086163048,12.0,True,0.08160374,3.0,0.9987447789211978,0.96705717,
S4A25468_20240509_154800.wav,Site_1,S4A25468,20240509.0,154800.0,2024-05-09T15:48:00Z,2024-05-09T11:48:00,05/09/2024 11:48,60.0,24000.0,2.966661970989352,0.68067193,1185.4608154296875,3378.70849609375,0.5747224,0.9624226007639104,0.9872650373658846,0.9748438190648974,491.03333333333336,0.0619815930007953,12.0,True,0.08801529,3.0,0.9988276969725548,0.9686159,
S4A25468_20240509_161800.wav,Site_1,S4A25468,20240509.0,161800.0,2024-05-09T16:18:00Z,2024-05-09T12:18:00,05/09/2024 12:18,60.0,24000.0,2.961234794613237,0.6803967,1245.3656005859375,4957.98388671875,0.6455671,0.9601559546612632,0.9840866204374392,0.9721212875493512,331.25,0.0659703372652658,12.0,True,0.08006312,3.0,0.9983079101284636,0.88162947,
S4A25468_20240509_162400.wav,Site_1,S4A25468,20240509.0,162400.0,2024-05-09T16:24:00Z,2024-05-09T12:24:00,05/09/2024 12:24,60.0,24000.0,2.9915354528432285,0.6956531,1182.62158203125,3947.054931640625,0.5517694,0.9670137961460205,0.9912790764910988,0.9791464363185596,891.9333333333333,0.0644602675621878,12.0,True,0.16852984,3.0,0.9983856643307204,0.9482616,
S4A25468_20240509_163000.wav,Site_1,S4A25468,20240509.0,163000.0,2024-05-09T16:30:00Z,2024-05-09T12:30:00,05/09/2024 12:30,60.0,24000.0,2.890240098330664,0.64461064,1189.7166748046875,3283.32470703125,0.48184645,0.956258582439818,0.9941593026428972,0.9752089425413576,613.5833333333334,0.0588401149701002,12.0,True,0.06345696,3.0,0.998757665677352,0.96576446,
